id,customer_message,expected_intent,predicted_intent,intent_correct,expected_action,predicted_action,action_correct,intent_confidence,top_similarity,top3_similarity,top5_similarity,evidence_count,evidence_ids,draft_reply,action_reason,grounding_flags,provider_used,model_used,fallback_used,fallback_reason,severity,severity_confidence,severity_reason,system_status,agent_version
GS_066,@AppleSupport @115948 Here are my Apple Music settings: https://t.co/QxyWJRJN8S,app_store_media_services,app_store_media_services,1,AUTO_HANDLE,ESCALATE,0,0.65,0.8289468884468079,0.8081279397010803,0.7982170224189759,5,"['1760300', '2361756', '1151334', '1356380', '437393']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,Intent confidence (0.65) below threshold (0.7).,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_067,"Seriously considering Android, this App Store and iTunes problem is restricting me to a minimum @115858",app_store_media_services,app_store_media_services,1,AUTO_HANDLE,AUTO_HANDLE,1,0.93,0.7241533994674683,0.6773225863774618,0.6596776008605957,5,"['536632', '2292217', '948867', '1007651', '1201123']","We’re sorry you’re experiencing trouble with the App Store and iTunes. Could you let us know which device you’re using, the iOS version (Settings → General → About), and a brief description of the specific issue you’re seeing? With that information we can look into a solution for you.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_068,"Bug chato do iOS 11, você esta ouvindo um podcast mas na tela bloqueada é exibido outro podcast. @115858",app_store_media_services,software_system_issue,0,AUTO_HANDLE,AUTO_HANDLE,1,0.97,0.7054784893989563,0.6905720631281534,0.6823686838150025,5,"['743429', '2053291', '1007653', '2485803', '1227234']","Since our Twitter support is available in English, you can get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt.",Confidence and evidence quality are sufficient.,['URL not in evidence: https://t.co/pvaoffpbjt.'],groq,openai/gpt-oss-120b,False,,,,,,
GS_069,"@AppleSupport getting badge notifications about my own comments in Shared Albums is idiotic! What ARE you guys doing over there, trying to make me regret updating to iOS 11?! And, App store looks like it was designed by a 5-yr old.",app_store_media_services,feature_inquiry_how_to,0,AUTO_HANDLE,AUTO_HANDLE,1,0.78,0.7211236953735352,0.6929416457811991,0.6797920227050781,5,"['1010818', '944219', '390083', '1671294', '509549']","Hi @AppleSupport, we’d like to help you sort this out. Could you let us know:

* Which iPhone or iPad model you’re using and the exact iOS version installed.  
* If the badge notifications appear only for the Photos app (Shared Albums) or for other apps as well.  
* Whether the issue persists after a restart of the device.

With that information we can look into the notification settings and find a solution for you.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_070,"@AppleSupport If I sign up to the family Apple Music, is one of the devices able to be a Samsung?",app_store_media_services,feature_inquiry_how_to,0,AUTO_HANDLE,AUTO_HANDLE,1,0.97,0.7274855375289917,0.6603663166364034,0.6384326100349427,5,"['1118227', '1272398', '1806986', '633900', '1118227']","Yes—an Android device such as a Samsung phone can be one of the devices used with a Family Apple Music subscription.  

1. Make sure the Samsung device has the **Apple Music** app installed from Google Play.  
2. Sign in with the Apple ID that’s part of your Family Sharing group.  
3. Once signed in, the device will have access to the family’s Apple Music catalog just like any other member’s device.  

If you need help setting up Family Sharing or adding the Android device, just let me know and I’ll walk you through the steps.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_071,@115858 @AppleSupport the new Podcast app is unusable - it crashes an average of once every five minutes and is super slow. Working on fix?,app_store_media_services,software_system_issue,0,AUTO_HANDLE,AUTO_HANDLE,1,0.97,0.8815684914588928,0.8774837851524353,0.8662670135498047,5,"['644121', '1367603', '2960128', '646829', '1761163']","We’re sorry you’re experiencing crashes and slow performance with the Podcasts app. To investigate further, could you let us know:

* The device model you’re using  
* The iOS version (Settings → General → About)  
* When the issue first started and whether it affects all podcasts or specific ones  

With that information we can look into a solution for you.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_072,@115858 @AppleSupport @115948 @115858 I need some help my Apple Music isn’t working dm me I need it to work ASAP doing some videos,app_store_media_services,app_store_media_services,1,AUTO_HANDLE,AUTO_HANDLE,1,0.96,0.8571275472640991,0.8492591182390848,0.8421530842781066,5,"['764232', '1356380', '1275169', '2400392', '1298517']","We’re here to help. Could you let us know which device you’re using (iPhone, iPad, Mac, etc.) and what happens when you try to play music in Apple Music? Any error messages or screenshots will also be useful. Once we have those details we can troubleshoot the issue quickly.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_073,@AppleSupport my iMessage app store disappeared https://t.co/e61dVYevJ1,app_store_media_services,app_store_media_services,1,AUTO_HANDLE,AUTO_HANDLE,1,0.93,0.7916859984397888,0.7853574752807617,0.7810112714767456,5,"['188615', '36032', '1718206', '887874', '1754072']","Hi @​AppleSupport, it sounds like the iMessage App Store may just be hidden. Could you try searching for it using these steps?

1. Open **Messages** and start a new conversation.  
2. Tap the **App Store** icon (the “A”) next to the text field.  
3. If you don’t see the icon, tap the **“…”** button, then choose **“Show App Store”**.

Let me know if the App Store reappears or if you need any further help.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_075,"@AppleSupport In the new Podcast interface, when you search a name, you get 8 show hits and 8 episode hits. So, if I want to hear every episode John Doe is on, I only get 8 hits of each. Can we expand the search results? Thanks.",app_store_media_services,feature_inquiry_how_to,0,AUTO_HANDLE,AUTO_HANDLE,1,0.96,0.6818482875823975,0.6487939755121866,0.6239661574363708,5,"['1080433', '1147981', '1713729', '1591453', '2299869']","Hi @AppleSupport,

When you search for a name, the results list shows the first few shows and episodes, but you can view the full catalog by scrolling down. After the initial 8 items, a “See all” or similar link should appear that lets you browse every episode that matches your search.

Could you try scrolling further in the results list and let us know if you see a link to view all available episodes? If you don’t see it, please let us know what you’re seeing and the device/OS you’re using so we can investigate further.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_076,@AppleSupport Nope. Happens frequently with Spotify and Podcasts. I don’t use Apple Music 🎧 ❌,app_store_media_services,software_system_issue,0,AUTO_HANDLE,AUTO_HANDLE,1,0.78,0.834189236164093,0.7951483925183614,0.7852061986923218,5,"['938073', '1432508', '2894719', '1892176', '2867251']","Thanks for the details. Could you let us know what, if anything, you’ve already tried to resolve the issue (e.g., restarting your iPhone, reinstalling Spotify or Podcasts, checking your iOS version, etc.)? This will help us pinpoint the next steps.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_077,.@115858 @9169 @AppleSupport hey just so you know there is def a glitch when using snapchat and Apple Music on the new iOS. I bought a new phone 6s four hours ago when my old one died because of this glitch AND THE BRAND NEW ONE JUST DIED TOO. CANT RESTORE. FIX UR SHIT,app_store_media_services,battery_power_issue,0,AUTO_HANDLE,AUTO_HANDLE,1,0.78,0.7733144760131836,0.7103891173998514,0.6924453020095825,5,"['1038722', '2867251', '382456', '2593027', '162872']","We’re sorry to hear your iPhone 6s shut down and won’t power on. To help us troubleshoot, could you let us know:

* Which iOS version was installed before the device died?  
* Have you tried a force‑restart (press and hold the Home and Power buttons until the Apple logo appears)?  
* Have you attempted to restore the phone using a Mac/PC with Finder or iTunes?  
* Any additional details about what was happening in Snapchat or Apple Music when the issue occurred.

With that information we can guide you through the next steps.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_078,"@AppleSupport y, y, y, did u change podcast play? Don’t any of u go on long runs? How do I listen 2 multiple episodes w/out stopng?",app_store_media_services,feature_inquiry_how_to,0,AUTO_HANDLE,AUTO_HANDLE,1,0.96,0.8104519248008728,0.7939029733339945,0.7776245951652527,5,"['875114', '1691841', '1642406', '1593353', '2728139']","Hi @AppleSupport y,

We can help you set up continuous playback so you don’t have to stop between episodes.  

1. Open **Apple Podcasts** and start the episode you want.  
2. Tap the **Up Next** button (the three‑line icon) at the bottom of the screen.  
3. In the Up Next view, tap **Add All** or manually add the next episodes you’d like to hear.  
4. Make sure **Play Next** is enabled in Settings → Podcasts → Playback.  

With the Up Next queue populated, each episode will start automatically when the previous one finishes—perfect for long runs.

For a step‑by‑step guide, see Apple’s support article: https://t.co/gQVExEKnrj  

Let us know if you run into any issues!",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_079,"@AppleSupport The latest. But actually a bigger issue is when listening to podcasts or Spotify. When I refresh a Twitter or IG timeline, it pauses music",app_store_media_services,software_system_issue,0,AUTO_HANDLE,AUTO_HANDLE,1,0.92,0.7721680998802185,0.7499750653902689,0.7350998997688294,5,"['1708501', '2346091', '663893', '586989', '2405921']","Hi @AppleSupport, I’m sorry you’re experiencing the audio pauses. Could you let us know:

* Which iPhone model you’re using and the iOS version (Settings ▶ General ▶ About)  
* Whether the music is playing from Apple Music, Spotify, a podcast app, or another source  
* If the pause occurs only when you refresh Twitter/Instagram or also with other apps/notifications  
* Whether a simple restart of the device changes the behavior  

With that information we can investigate further and find a solution. Thank you!",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_080,"@AppleSupport your team is in rare form today. Help, nah.. no help. How do I complete my reservation? #iphonex #fireseth https://t.co/sTqnMYWv7C",feature_inquiry_how_to,order_delivery_inquiry,0,AUTO_HANDLE,ESCALATE,0,0.92,0.7707136869430542,0.7627006967862447,0.7561924576759338,5,"['1359162', '1360142', '1339744', '1346677', '1360145']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (order_delivery_inquiry) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_081,@AppleSupport how do I delete 25 GB of 'documents and data'?,feature_inquiry_how_to,feature_inquiry_how_to,1,AUTO_HANDLE,AUTO_HANDLE,1,0.97,0.7739092707633972,0.7551836768786112,0.7373684167861938,5,"['237655', '1757727', '2642603', '2381422', '2414397']","Hi @AppleSupport — thanks for reaching out! To give you the best guidance on freeing up that 25 GB of “Documents & Data,” could you let us know which device you’re using and the iOS version shown in **Settings > General > About**? Once we have that info we can walk you through the specific steps.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_082,@AppleSupport hey how do I check what date these purchases were made https://t.co/t7z1iHz4Qe,feature_inquiry_how_to,feature_inquiry_how_to,1,AUTO_HANDLE,AUTO_HANDLE,1,0.97,0.7478147149085999,0.7050859332084656,0.6706692695617675,5,"['1066799', '554918', '2752457', '1566007', '1983267']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_083,"@AppleSupport hey I subscribed to an app by mistake, how do I get a refund?",feature_inquiry_how_to,app_store_media_services,0,AUTO_HANDLE,AUTO_HANDLE,1,0.97,0.8815068006515503,0.8598931829134623,0.8428804636001587,5,"['2453284', '926457', '1755153', '2072159', '35262']","Hi @AppleSupport, thanks for reaching out. To request a refund for the app you subscribed to by mistake, please visit the following page and follow the instructions: https://t.co/A5QhKRZhQQ. If you run into any issues or need additional help, just let us know.",Confidence and evidence quality are sufficient.,['URL not in evidence: https://t.co/a5qhkrzhqq.'],groq,openai/gpt-oss-120b,False,,,,,,
GS_084,@AppleSupport my gps hasn’t been working for weeks. How do I fix it? 🙃,feature_inquiry_how_to,network_connectivity,0,AUTO_HANDLE,AUTO_HANDLE,1,0.92,0.9013103246688843,0.8879411220550537,0.8622053146362305,5,"['1153828', '644929', '875141', '1777198', '810826']","Hi @AppleSupport, I’m sorry you’ve been having trouble with GPS. To help us pinpoint the issue, could you let us know:

* Which iPhone model you’re using  
* The iOS version installed (Settings ▶ General ▶ About)  
* Whether the problem occurs in all apps or just specific ones  

In the meantime, you can try these quick checks:

1. Open **Settings ▶ Privacy ▶ Location Services** and make sure it’s turned on, and that the affected app has permission to use your location.  
2. Restart your iPhone.  
3. If an iOS update is available, install it (Settings ▶ General ▶ Software Update).

Once we have the device and iOS details, we can walk you through the next steps.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_085,@AppleSupport Can you tell me what this SpringBoard is and why it’s using mobile data? https://t.co/kjwv0MbJAy,feature_inquiry_how_to,feature_inquiry_how_to,1,AUTO_HANDLE,AUTO_HANDLE,1,0.96,0.6526933908462524,0.6311581333478292,0.6243687748908997,5,"['1928312', '481751', '1291172', '503596', '2834487']","Hi @​[username] — the “SpringBoard” message you’re seeing is not a normal iOS feature; it’s most likely a fraudulent popup that can appear in Safari or other apps and may try to use cellular data. You can learn how to block these pop‑ups and manage which apps are allowed to use mobile data here: https://t.co/qr0pQfKgYD and https://t.co/GDrqU22YpT. If the issue persists, let us know and we’ll investigate further.",Confidence and evidence quality are sufficient.,['URL not in evidence: https://t.co/gdrqu22ypt.'],groq,openai/gpt-oss-120b,False,,,,,,
GS_086,@AppleSupport my apps keep updating on their own how do I stop them? I already set the settings off,feature_inquiry_how_to,app_store_media_services,0,AUTO_HANDLE,AUTO_HANDLE,1,0.96,0.7623037695884705,0.753393312295278,0.746272337436676,5,"['1133206', '1682443', '1566834', '2128212', '1672691']","We’d like to help you resolve this. Could you let us know which iOS version your device is running? In the meantime, please try a normal restart of your iPhone and then double‑check that **Settings → App Store → App Updates** is set to **Off**. Let us know if the apps continue to update on their own after the restart.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_088,How do I get the rest of my apps ? @AppleSupport https://t.co/QKY2GnjpwX,feature_inquiry_how_to,app_store_media_services,0,AUTO_HANDLE,AUTO_HANDLE,1,0.93,0.7622863054275513,0.7486521005630493,0.7308612585067749,5,"['2710970', '701699', '903694', '2285161', '267782']","We can help you get those missing apps back onto your device.

1. Open the **App Store** on your iPhone or iPad.  
2. Tap your **profile picture** in the upper‑right corner.  
3. Select **Purchased** → **Not on this iPhone** (or **Not on this iPad**).  
4. Find the apps you’re missing and tap the **download** button next to each one.

If the apps still don’t appear, try **restarting** your device and then repeat the steps above. Let us know which device and iOS version you’re using if you need any further assistance.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_089,Why is the system taking up that much??? It’s so frustrating. How do I change it? @115858 @AppleSupport https://t.co/7fbqSlEpj5,feature_inquiry_how_to,feature_inquiry_how_to,1,AUTO_HANDLE,AUTO_HANDLE,1,0.78,0.7234295606613159,0.7068248192469279,0.6874654173851014,5,"['8313', '2631504', '859806', '1128238', '1854574']","Hi @115858, I’m sorry you’re seeing a large “System” storage amount—that can definitely be frustrating. Could you let us know which device you’re using and its current iOS/macOS version?  

You can view a detailed breakdown by going to **Settings > General > iPhone Storage** (or **Apple menu > About This Mac > Storage** on a Mac). If you’ve recently restored from a backup or performed an update, temporary files or snapshots can increase the system size.  

Once we have the device and OS details, we can suggest specific steps to reduce the usage. Thanks!",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_090,"@115858 how do I install an agel de operating system, such as, @116230 XP on my iPhone 6? Your new update doesn't work.",feature_inquiry_how_to,feature_inquiry_how_to,1,AUTO_HANDLE,AUTO_HANDLE,1,0.92,0.6609013080596924,0.6494282484054565,0.6440205216407776,5,"['1711015', '2726939', '1519927', '2313514', '1362587']","Thank you for reaching out. iPhones are designed to run iOS only, so it isn’t possible to install Windows XP or any other non‑iOS operating system on an iPhone 6. If you’re experiencing problems with the recent iOS update, could you let us know the exact behavior you’re seeing (e.g., error messages, performance issues) and confirm the iOS version you’re on? With that information we can help you troubleshoot the issue.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_091,@AppleSupport my phone is seriously dying within 10 min use! It was literally at 80%. How is it possible?!? #iOS11 😑,feature_inquiry_how_to,battery_power_issue,0,AUTO_HANDLE,AUTO_HANDLE,1,0.98,0.8725659251213074,0.8534939686457316,0.8452225685119629,5,"['557862', '2291607', '892807', '1187749', '847093']","We’re sorry you’re experiencing rapid battery drain. To investigate, could you let us know which iPhone model you have, the iOS version it’s running, and when you first noticed the issue? Once we have those details we can look into a solution for you.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_092,@AppleSupport this update has ruined my phone is it possible to downgrade?,feature_inquiry_how_to,software_system_issue,0,AUTO_HANDLE,AUTO_HANDLE,1,0.97,0.8342267274856567,0.825020949045817,0.8195883274078369,5,"['2586371', '1471787', '1699883', '845801', '751766']","We’re sorry the update is causing trouble. Could you let us know which iPhone model you’re using and the iOS version that’s currently installed? Also, please describe the specific problems you’re experiencing (e.g., freezes, audio issues, etc.). With that information we can look into the best way to help you.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_094,@AppleSupport what is this “other” and how do I delete it? It seems to use up a lot of space. #iphone https://t.co/XX9BHoBOiC,feature_inquiry_how_to,feature_inquiry_how_to,1,AUTO_HANDLE,AUTO_HANDLE,1,0.96,0.8590471148490906,0.8074694077173868,0.7722077369689941,5,"['2706834', '955126', '2965434', '1675451', '2524416']","Hi @AppleSupport, thanks for reaching out!  

“Other” storage is made up of items that iOS can’t place into the standard categories—things like system files, caches, logs, Siri data, software updates, and temporary files. It can grow over time, but you can often shrink it by:

* Clearing Safari’s cache (Settings → Safari → Clear History and Website Data)  
* Deleting old message attachments or large iMessage threads  
* Offloading or deleting apps you no longer use (Settings → General → iPhone Storage)  
* Restarting your iPhone, which can clear some temporary files  

For a detailed walk‑through of what “Other” includes and additional steps to free up space, please see this support article: https://t.co/0yFHFRYSnX.  

Hope this helps! Let us know if you have any other questions.",Confidence and evidence quality are sufficient.,['URL not in evidence: https://t.co/0yfhfrysnx.'],groq,openai/gpt-oss-120b,False,,,,,,
GS_095,@AppleSupport How do I stop #iTunes asking me if I want to see what 'friends' are listening to about every 30 seconds? It's very very irritating!,feature_inquiry_how_to,feature_inquiry_how_to,1,AUTO_HANDLE,AUTO_HANDLE,1,0.96,0.7257280349731445,0.6882669925689697,0.6739996194839477,5,"['2282215', '2534829', '1475373', '2255406', '1767351']","Hi @​[your‑handle],

Thanks for reaching out. The pop‑up you’re seeing is for the “Listening To” feature that shares what you’re playing with friends. You can turn it off by following these steps:

1. Open **Settings** on your iPhone or iPad.  
2. Scroll down and tap **Music**.  
3. Locate **Show Listening Activity** (or **Share Listening Activity**) and toggle it **off**.  

If you’re using iTunes on a Mac or PC, the setting is in **iTunes > Preferences > General** – uncheck **Show Listening Activity**.

Once the feature is disabled, iTunes/Apple Music will stop prompting you about friends’ listening activity.

Let me know if that resolves the issue or if you need any further assistance!",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_097,@AppleSupport IOS 11.1.1,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.88,1.0,1.0,1.0,5,"['2888404', '2639709', '2485723', '2447559', '2307538']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_099,@AppleSupport Ios11.2,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.92,0.9920344352722168,0.9865260720252991,0.9783519506454468,5,"['630975', '1360175', '199443', '360284', '1773374']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_100,@AppleSupport It's iTunes.,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.85,0.9156644344329834,0.8799170056978861,0.8655527234077454,5,"['2571359', '2292799', '846974', '23094', '2343757']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_102,@AppleSupport IOS 10.3 still.,other_unclear_context_dependent,software_system_issue,0,ESCALATE,ESCALATE,1,0.6,0.9175684452056885,0.9075102011362711,0.9035323858261108,5,"['61297', '1531044', '1063109', '1329304', '936782']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,Intent confidence (0.60) below threshold (0.7).,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_104,@115858 fix this lmaoo,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.96,0.9465348124504089,0.937994142373403,0.9362860083580017,5,"['2285167', '704563', '2731267', '2320428', '2302360']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_105,"@AppleSupport Oh cool, thanks!",other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.97,0.9506696462631226,0.9459741314252218,0.9418732762336731,5,"['2295874', '807893', '1362571', '2493849', '304012']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_107,@AppleSupport explain yourself https://t.co/4wvR47sGn3,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.96,0.9612363576889038,0.943912943204244,0.9286636352539063,5,"['1765885', '1643267', '1659174', '2129143', '2128277']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_109,@AppleSupport New Zealand :),other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.96,0.7823566198348999,0.7823566198348999,0.7782576203346252,5,"['643260', '1623816', '1081530', '842508', '939577']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_110,@AppleSupport ??? https://t.co/T54LLgo5zM,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.96,0.9872984290122986,0.9796255628267924,0.9769146084785462,5,"['61323', '1442793', '1434236', '1699844', '123693']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_112,@AppleSupport 7 plus. 11.0.2,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.92,0.9861249923706055,0.9840119481086731,0.978995394706726,5,"['959326', '374231', '1247325', '1096890', '1640757']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_114,@AppleSupport iPhone 6 11.1,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.88,0.9809165596961975,0.9756149450937907,0.9717872381210327,5,"['1777890', '2962835', '556039', '2940401', '488003']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_115,@AppleSupport iPhone Version 11.1.2,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.88,0.9674062132835388,0.9600460728009542,0.9563906073570252,5,"['666220', '2547227', '2747340', '2734416', '2706824']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_117,@AppleSupport I️ ?????,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.92,0.998772144317627,0.9830647706985474,0.9718600034713745,5,"['2143378', '1284608', '588048', '1760340', '1434236']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_121,@AppleSupport Pc with iTunes,other_unclear_context_dependent,app_store_media_services,0,ESCALATE,ESCALATE,1,0.6,0.8948236703872681,0.8747151891390482,0.8671185970306396,5,"['401659', '871039', '2571359', '400858', '430716']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,Intent confidence (0.60) below threshold (0.7).,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_123,@AppleSupport Tried them both!,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.85,0.8911345601081848,0.8831881880760193,0.8785177350044251,5,"['889047', '1721790', '1540539', '948867', '2862179']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_125,@AppleSupport 11.0.02.,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.95,0.9868975877761841,0.9789256652196249,0.9767142057418823,5,"['1425157', '708626', '633953', '2746160', '1659263']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_126,"@AppleSupport Try to open ESPN app on my apple tvs 4th generation and 4k It won't open. Click on app, Wheel spins, goes back to app screen.",hardware_damage_repair,software_system_issue,0,ESCALATE,AUTO_HANDLE,0,0.96,0.7582664489746094,0.7278963923454285,0.6980517506599426,5,"['1602138', '718100', '1170816', '582749', '1215614']","I’m sorry you’re having trouble with the ESPN app on your Apple TV. To get this resolved quickly, please reach out to our Apple TV specialists here: https://t.co/IBIY3vMgPj. They’ll be able to investigate the issue and help you get the app working again.",Confidence and evidence quality are sufficient.,['URL not in evidence: https://t.co/ibiy3vmgpj.'],groq,openai/gpt-oss-120b,False,,,,,,
GS_129,@AppleSupport @115858 mi lap se bloqueó porque alguien intentó entrar a mi cuenta. Tengo que pagar $3mil pesos y llevar el ticket de compra de hace 6 años... es en serio?! Pago porque alguien quiso hackearme y tengo que guardar un ticket por años?!,account_security_activation,account_security_activation,1,ESCALATE,ESCALATE,1,0.96,0.6900317668914795,0.6598303516705831,0.6510961771011352,5,"['552209', '851833', '754165', '1145054', '90545']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (account_security_activation) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_130,@AppleSupport hey my mom (84) has forgot her password on iCloud and the email address she has registered for I forgot is not available since she switched providers. Is there a number and route Tj reset over the phone in Ireland 🇮🇪 tnx,account_security_activation,account_security_activation,1,ESCALATE,ESCALATE,1,0.97,0.6740878820419312,0.6654004255930582,0.6562888264656067,5,"['322659', '2785653', '1693418', '770088', '2798414']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (account_security_activation) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_133,@AppleSupport so why is my less than a month old iPhone 8+ having screen issues when I’ve never dropped it or hit it on anything 🙃 https://t.co/0e1H33npsA,hardware_damage_repair,hardware_damage_repair,1,ESCALATE,ESCALATE,1,0.92,0.7078419923782349,0.7022719979286194,0.696470034122467,5,"['1291184', '612853', '247565', '548088', '2585599']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (hardware_damage_repair) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
